lat	long	g/m^2		0.00003	0.00004	0.00006	0.00009	0.00012	0.00017	0.00024	0.00035	0.00049	0.00069	0.00098	0.00138	0.00195	0.00276	0.0039	0.00552	0.00781	0.01105	0.01563	0.0221	0.03125	0.04419	0.0625	0.08839	0.125	0.17678	0.25	0.35355	0.5	0.7071	1	1.41421	2	2.82843	4
-40.94803333	-67.95686667	0.4985		0	0	0	0	0	0	0	0	0	0.254803	0.530606	0.748414	1.068078	1.470436	1.89807	2.409545	3.06364	3.984571	5.232635	6.721606	8.206978	9.498211	10.68038	11.545641	11.193896	9.08703	6.184095	3.730174	1.918331	0.57286	0	0	0	0	0
-42.18290000	-71.16121667	0.997		0	0	0	0	0	0	0	0	0	0.256555	0.695368	1.05296	1.538881	2.136438	2.857211	3.870041	5.159277	6.561247	7.775429	8.57985	8.864694	8.51432	7.413919	5.497295	3.329841	2.464689	4.100858	6.761062	7.147164	4.383257	1.026734	0.01291	0	0	0
-41.90098333	-70.99693333	0.997		0	0	0	0	0	0	0	0	0	0.116343	0.350858	0.491491	0.658517	0.829166	1.036798	1.466716	2.295424	3.5884	5.152485	6.571676	7.341231	6.976033	5.348284	3.313076	3.195971	7.137513	13.277438	15.647822	11.218274	3.921648	0.064835	0	0	0	0
-41.06470000	-67.89941667	0.2991		0	0	0	0	0	0	0	0	0	0.274741	0.531923	0.706606	0.946987	1.25074	1.596435	2.066783	2.746111	3.814106	5.464482	7.73332	10.275837	12.419834	13.599308	13.369378	11.305337	7.544194	3.504895	0.830781	0.018202	0	0	0	0	0	0
-41.15376667	-69.31895000	0.5982		0	0	0	0	0	0	0	0	0	0.043723	0.247291	0.348107	0.485261	0.627322	0.735121	0.856183	1.072463	1.466238	2.009773	2.6797	3.920414	6.923954	12.532937	18.773131	20.859103	16.123056	8.021528	2.14445	0.130246	0	0	0	0	0	0
-41.81060000	-70.81235000	2.4925		0	0	0	0	0	0	0	0	0	0	0.121194	0.231038	0.317799	0.413368	0.512148	0.644588	0.851685	1.24041	1.954202	3.013497	4.127641	4.866282	5.364374	6.66468	9.733877	13.718015	15.869947	14.220486	9.726219	4.882737	1.435814	0.09	0	0	0
-41.06456667	-69.31895000	0.4985		0	0	0	0	0	0	0	0	0	0.124559	0.344247	0.484377	0.684076	0.903244	1.081736	1.269935	1.55639	2.021423	2.559298	2.967837	3.500892	5.409483	10.084127	16.321845	19.57038	16.498569	9.532589	3.738017	1.082335	0.26464	0	0	0	0	0
-41.28413333	-67.91543333	0.1994		0	0	0	0	0	0	0	0	0	0.316862	0.645262	0.882907	1.221144	1.655987	2.14852	2.809381	3.788944	5.385842	7.813084	10.772955	13.15942	13.593965	11.774623	8.794625	6.034089	4.052341	2.679738	1.598554	0.72543	0.146328	0	0	0	0	0
-41.98146667	-71.21941667	0.997		0	0	0	0	0	0	0	0	0	0.019979	0.243705	0.331571	0.451729	0.600982	0.790503	1.086353	1.538758	2.210559	3.152863	4.330437	5.411855	5.67354	4.621121	3.222069	4.288386	9.794293	16.734432	18.420226	12.569729	4.369195	0.137712	0	0	0	0
-41.34023333	-67.91190000	0.1994		0	0	0	0	0	0	0	0	0	0.221362	0.42482	0.534363	0.680595	0.875917	1.08274	1.276612	1.490263	2.154809	4.167939	8.172646	13.27202	16.852331	16.676475	13.049337	8.427828	4.975218	3.067006	1.835904	0.723815	0.037999	0	0	0	0	0
